Name,Logo,City,Region,Continent,Link,LatLong
Roast Lab Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/42604060_466062667231739_5805033949952475136_n.png?_nc_cat=104&ccb=2&_nc_sid=dbb9e7&_nc_ohc=B19oe8SDpIYAX-277Cz&_nc_ht=scontent-lga3-2.xx&oh=b3ccde694ff5e5b002cd4eed6f63fdcb&oe=5FC8659B,Farnham,England,Europe,https://roastlab.coffee/,"51.554996, -0.610466"
Bean Smitten,https://static.wixstatic.com/media/355241_4eaf87742a2e4a04b0156f05db1ce17e.gif,Flimwell,England,Europe,https://www.beansmitten.co.uk/,"51.077194, 0.418130"
Grey Seal Coffee,https://cdn.shopify.com/s/files/1/0181/3537/articles/grey-seal-logo_medium_6c3284fa-928d-4bf2-961d-826e1163e9b2_small.jpg?v=1574014501,Glandford,England,Europe,http://greysealcoffee.co.uk/,"52.931912, 1.037430"
Cast Iron,https://cdn.shopify.com/s/files/1/0662/8881/files/logo_720x.png?v=1565006415,Greathem,England,Europe,https://www.castironroasters.com/,"50.933044, -0.531011"
Redber,https://cdn.shopify.com/s/files/1/0197/6032/files/REDBER_LOGO_NEW_ecda9a41-b1a6-4dc2-ab8d-a1e22005e63a_150x.jpg?v=1587396004,Guildford,England,Europe,http://www.redber.co.uk/,"51.257683, -0.528525"
The Coffee Officina,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/1920363_646927992030974_1197060209_n.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=G0ko1zGNlUcAX-11dVp&_nc_ht=scontent-lga3-2.xx&oh=8077900bb8c9132b882d7f6e22a0359d&oe=5FC71C5A,Harlow,England,Europe,http://thecoffeeofficina.com/,"51.786672, 0.177456"
Origin Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/118824409_3854505161233362_4815384473446341185_o.jpg?_nc_cat=111&ccb=2&_nc_sid=dbb9e7&_nc_ohc=CT5PFTvWXYQAX_TaEu2&_nc_ht=scontent-lga3-2.xx&tp=6&oh=fe41d9b273aa1c9a4c39e7b1b8198d83&oe=5FC8F2A6,Helston,England,Europe,https://www.origincoffee.co.uk/pages/origin-coffee-the-roastery,"50.114459, -5.267900"
Smith's Coffee Company,https://www.smithscoffee.co.uk/wp-content/uploads/2020/04/CoffeeSmiths-by-Smiths-Coffee.png,Hemel Hempstead,England,Europe,https://www.smithscoffee.co.uk/,"51.738328, -0.464815"
Craft House Coffee,https://cdn.shopify.com/s/files/1/0893/9978/files/Logo_600x.png?v=1538551322,Henfield,England,Europe,http://www.crafthousecoffee.co.uk/,"50.951159, -0.082155"
Dusty Ape Coffee,https://cdn.shopify.com/s/files/1/0272/3799/files/logo_3383b821-07a4-4a12-a717-4f368d9aec46_1000x100.png?v=1491306720,Hilperton,England,Europe,http://dustyape.com/,"51.340280, -2.189674"
Garage Coffee,https://cdn.shopify.com/s/files/1/1440/4056/files/Garage-Coffee---Landscape-Logo-Light_x60.png?v=1587393113,Hoath,England,Europe,http://www.garageroasted.co.uk/,"51.339238, 1.160229"
Grumpy Mule Coffee,https://grumpymule.co.uk/wp-content/themes/grumpymule/assets/images/grumpymule-logo.png,Holmfirth,England,Europe,https://grumpymule.co.uk/,"53.599855, -1.830926"
Pilgrims,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/c22.60.692.692a/91144179_2783645508337538_5312622782759043072_n.png?_nc_cat=102&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Qdv7MFMIRDIAX9j-ENf&_nc_ht=scontent-lga3-2.xx&oh=4762f7e9c1a4f5185a643d084ff0dab2&oe=5FC8EA73,Holy Island,England,Europe,https://www.pilgrimscoffee.com/,"55.671120, -1.801103"
Coffee Real,https://www.coffeereal.co.uk/images/logos/logo.png,Horsham,England,Europe,http://www.coffeereal.co.uk/,"51.099774, -0.319355"
Horsham Coffee,https://cdn.shopify.com/s/files/1/0877/3614/files/HCR_Diamond_png_4890aef2-7fd8-4130-bb3c-c45836f7fdeb_400x.png?v=1589748778,Horsham,England,Europe,https://www.horshamcoffeeroaster.co.uk/,"51.035648, -0.254653"
Pharmacie Coffee,https://cdn.shopify.com/s/files/1/0010/3605/8679/files/lscales_logo_400x.png?v=1544702271,Hove,England,Europe,http://pharmacie.coffee/,"50.833654, -0.165653"
Bean Brothers Coffee Co,https://static1.squarespace.com/static/5b1faecafcf7fd764806f53d/t/5efcda00502fee6d8574259c/1604342353318/?format=1500w,Huddersfield,England,Europe,http://www.beanbrothers.co.uk/,"53.640289, -1.782235"
The Blending Room,https://www.theblendingroom.co.uk/wp-content/uploads/2018/09/cropped-blending-room-logo-2.png,Hull,England,Europe,http://www.theblendingroom.co.uk/,"53.733616, -0.362700"
Owens Coffee,https://cdn.shopify.com/s/files/1/2006/2487/files/owens-coffee-logo_a7088378-698d-4c23-bbbd-9d84a649280e_600x.png?v=1586857408,Ivybridge,England,Europe,http://www.owenscoffee.com/,"50.385413, -3.938182"
Farrers Coffee Merchants,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/99291145_2669819429796645_7014013140073447424_n.jpg?_nc_cat=102&ccb=2&_nc_sid=dbb9e7&_nc_ohc=nz_ogn-64NYAX9Aa5uU&_nc_ht=scontent-lga3-2.xx&oh=ecc8e18e07f556ff5eebcf23dea4aa6e&oe=5FC8A9AE,Kendal,England,Europe,http://www.farrers.co.uk/,"54.328000, -2.747171"
Red Bank Coffee,https://cdn.shopify.com/s/files/1/0643/8357/files/RedBank-logo-black-x2_200x.png?v=1615480386,Kendal,England,Europe,http://redbankcoffee.com/,"54.329569, -2.772519"
Atkinsons,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/22491549_690851444439499_2158994016625286772_n.jpg?_nc_cat=102&ccb=2&_nc_sid=dbb9e7&_nc_ohc=wQ_fdv5MH7AAX84xCqD&_nc_ht=scontent-lga3-2.xx&oh=addc3210a4cfdf3e802d2e245dc331e5&oe=5FC838BB,Lancaster,England,Europe,https://thecoffeehopper.com/,"54.049373, -2.803319"
200 Degrees Coffee,https://200degs.com/design/logo-header.png,Leeds,England,Europe,http://www.200degs.com/birmingham-colmore-row,"53.797563, -1.545983"
Maude Coffee,https://cdn.shopify.com/s/files/1/0768/0129/files/Homepage-Logo_280x@2x.png?v=1544199505,Leeds,England,Europe,http://www.maudecoffee.co.uk/,"53.796724, -1.529467"
North Star Roast Coffee,https://malawiancoffee.com/wp-content/uploads/2019/06/North-Star-image.jpg,Leeds,England,Europe,https://www.northstarroast.com/cafe/,"53.790814, -1.532018"
200 Degrees Coffee,https://200degs.com/design/logo-header.png,Leicester,England,Europe,http://www.200degs.com/birmingham-colmore-row,"52.633113, -1.133675"
The House Of Coffee,https://thehouseofcoffee.co.uk/wp-content/uploads/2019/11/HoC-Landscape-Logo.png,Leighton Buzzard,England,Europe,http://thehouseofcoffee.co.uk/,"51.916576, -0.660321"
200 Degrees Coffee,https://200degs.com/design/logo-header.png,Lincoln,England,Europe,http://www.200degs.com/birmingham-colmore-row,"53.227548, -0.538710"
Lincoln Tea & Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/12079324_1108978839113098_5426499861222288193_n.jpg?_nc_cat=100&ccb=2&_nc_sid=dbb9e7&_nc_ohc=wnbUPLbLTxkAX9CBAGv&_nc_ht=scontent-lga3-2.xx&oh=bb9db7e90359a1589a6ac3f1eb4ac135&oe=5FC8C51B,Lincoln,England,Europe,http://thelincolnteaandcoffeecompany.co.uk/,"53.199572, -0.591703"
Untold Coffee,https://roasterdepot.co.uk/wp-content/uploads/2019/05/untold-roasters.jpg,Liss,England,Europe,https://untoldcoffee.co.uk/,"51.055325, -0.885277"
200 Degrees Coffee,https://200degs.com/design/logo-header.png,Liverpool,England,Europe,http://www.200degs.com/birmingham-colmore-row,"53.406658, -2.985167"
92 Degrees Coffee,https://cdn.shopify.com/s/files/1/0717/2761/t/20/assets/logo.png?v=4039877286909266296,Liverpool,England,Europe,http://www.92degrees.coffee/,"53.401432, -2.970863"
Adams & Russell,https://www.adamsandrussell.co.uk/wp-content/uploads/2020/03/xCoffee-Beans-Adams-Russell.jpg.pagespeed.ic.CjKLntTWG3.jpg,Liverpool,England,Europe,https://www.adamsandrussell.co.uk/,"53.385830, -3.022163"
Crosby Coffee,https://lh6.googleusercontent.com/-m0TNftfVtSg/AAAAAAAAAAI/AAAAAAAAAAA/OLlLrOXHAZo/s55-p-k-no-ns-nd/photo.jpg,Liverpool,England,Europe,http://www.crosbycoffee.co.uk/,"53.476242, -3.030554"
Joe Black Coffee,https://cdn.shopify.com/s/files/1/0236/8781/files/Capture_180x.PNG?v=1584971611,Liverpool,England,Europe,http://www.joeblackcoffee.co.uk/,"53.443960, -3.000248"
Neighbourhood Coffee,https://nitrocdn.com/PtxQeGIvpepjNPRMAIwwubxekISEHpFZ/assets/desktop/source/rev-2e91219/wp-content/uploads/2020/03/V2_Final_Logo_NC-09-1-300x67.png.webp,Liverpool,England,Europe,http://www.neighbourhoodcoffee.co.uk/,"53.428719, -2.996342"
80 Stone Coffee Roasters,https://80stonecoffeeroasters.b-cdn.net/wp-content/uploads/2018/09/80-STONE-logo-100px.png,London,England,Europe,https://www.80stonecoffeeroasters.co.uk/,"51.360517, -0.124471"
Alchemy Coffee,https://alchemycoffee.co.uk/wp-content/uploads/Alchemy-Logo.png,London,England,Europe,https://www.alchemycoffee.co.uk/,"51.523603, -0.084265"
Allpress Espresso,https://uk.allpressespresso.com/assets/images/coffee-1.png,London,England,Europe,http://uk.allpressespresso.com/,"51.546452, -0.070611"
Amoret,https://cdn.shopify.com/s/files/1/0069/2348/5257/files/amoret_web_logo_180x.png?v=1540410507,London,England,Europe,http://amoret.co.uk/,"51.510832, -0.197572"
Angelucci Coffee,http://www.angeluccicoffee.co.uk/,London,England,Europe,http://www.angeluccicoffee.co.uk/,"51.593177, -0.172439"
Assembly,https://cdn.shopify.com/s/files/1/0193/3393/9299/files/assembly-logo--black_180x.png?v=1561634803,London,England,Europe,http://www.assemblycoffee.co.uk/,"51.464085, -0.115926"
Beanberry Coffee Company,https://cdn.shopify.com/s/files/1/0153/9499/t/46/assets/logo.png?v=15709379362903126880,London,England,Europe,https://www.beanberrycoffee.com/,"51.517697, -0.116401"
Black Cab Coffee,https://www.theblackcabcoffeeco.com/wp-content/uploads/2020/02/bc-logo.png,London,England,Europe,http://www.theblackcabcoffeeco.com/,"51.482469, -0.136318"
Black Sheep Coffee,https://cdn.shopify.com/s/files/1/0013/8530/0032/files/BLACK_SHEEP_LOGO_WHITE.svg?14669,London,England,Europe,https://leavetheherdbehind.com/blogs/locations/goodge-street,"51.514869, -0.097552"
Brew Coffee Plus,https://cdn.shopify.com/s/files/1/0121/3225/3755/files/Logo2_400x.png?v=1596630353,London,England,Europe,https://www.brewcoffeeplus.com/,"51.423909, -0.137740"
CafÇdirect,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/69437153_10156668155411247_3511346170632863744_n.png?_nc_cat=110&ccb=2&_nc_sid=dbb9e7&_nc_ohc=nXTSK4K_r60AX8Sm-k6&_nc_ht=scontent-lga3-2.xx&oh=01a26f2bdecb90856e753d839e54339d&oe=5FC9EED1,London,England,Europe,https://www.cafedirect.co.uk/,"51.535113, -0.069390"
Campbell & Syme,https://cdn.shopify.com/s/files/1/2341/1429/files/WORDMARK_BLACK_WEB_180x.png?v=1517015997,London,England,Europe,http://campbellandsyme.co.uk/,"51.589464, -0.163211"
Caravan,https://app.lifterpopup.com/img/uploads3/160440887431.jpg,London,England,Europe,http://www.caravancoffeeroasters.co.uk/,"51.548803, -0.122718"
Catalyst,https://cdn.shopify.com/s/files/1/2077/4103/files/Cafe_Coffee_Roasters_73775570-fc8c-4ff4-a6e6-7e12740f08ac_800x.png?v=1557396025,London,England,Europe,http://catalyst.cafe/,"51.519783, -0.112033"
Climpson And Sons,https://cdn.shopify.com/s/files/1/0232/4869/files/logo_x40.png?v=1596703690,London,England,Europe,http://www.climpsonandsons.com/,"51.537465, -0.061313"
Coburg Coffee Co,http://lh6.ggpht.com/7a72PnJiLe7QXIpm6JZPqN9j-QadOOi3Xmgy_k4yNNFvzBIlCVjoqs9ybYP6Gxy8V_E-G-ett8scHlyUM6R5cGRnrMM=s363,London,England,Europe,http://www.coburgcoffeecompany.com/,"51.495034, 0.043087"
Coffee Plant,https://coffee.uk.com/wp-content/uploads/2017/11/logo_60.jpg,London,England,Europe,http://www.coffee.uk.com/,"51.515775, -0.204612"
Cricklewood Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/69337561_2380079698985119_7484597764504944640_n.png?_nc_cat=102&ccb=2&_nc_sid=dbb9e7&_nc_ohc=MLTrRxSTpVsAX8Q-fSN&_nc_ht=scontent-lga3-2.xx&oh=68def1b11920bd422618fca5984d05d2&oe=5FC98B08,London,England,Europe,https://cricklewoodcoffee.co/,"51.558639, -0.212297"
Department Of Coffee And Social Affairs,https://static1.squarespace.com/static/5b8ff6e75b409bb24268f4db/t/5f1ed55a03ee1c5cfa775983/1604404595273/?format=1500w,London,England,Europe,https://www.departmentofcoffee.com/,"51.519426, -0.109030"
Difference,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/12111937_1573245096328507_8924221743829050735_n.jpg?_nc_cat=102&ccb=2&_nc_sid=dbb9e7&_nc_ohc=I4Am-pYR7TYAX8wCEiw&_nc_ht=scontent-lga3-2.xx&oh=d812fdb9bd6cd618eacde07302567798&oe=5FC8EF99,London,England,Europe,http://www.differencecoffee.com/,"51.517188, -0.142412"
Electric Coffee ,https://www.electriccoffee.co.uk/images/logos/specialty-coffee-online.svg,London,England,Europe,http://www.electriccoffee.co.uk/,"51.515467, -0.302004"
Exmouth Coffee,http://www.exmouthcoffee.co.uk/images/logo.png,London,England,Europe,http://www.exmouthcoffee.co.uk/,"51.516001, -0.070373"
Flying Horse,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/p960x960/27624599_142601253076800_1192410448441649122_o.jpg?_nc_cat=108&ccb=2&_nc_sid=dbb9e7&_nc_ohc=CCXmXNQ2iSwAX8Yg3pZ&_nc_ht=scontent-lga3-2.xx&tp=6&oh=992386276ebab26fb68995b6cc1b193e&oe=5FC89BF9,London,England,Europe,http://www.flyinghorsecoffee.com/,"51.537876, -0.057368"
Ground Coffee Society,http://www.groundcoffeesociety.com/,London,England,Europe,http://www.groundcoffeesociety.com/,"51.467219, -0.219379"
GRIND Coffee,https://cdn.shopify.com/s/files/1/0123/2928/7737/t/119/assets/logo-black.svg?v=2750951522677887550,London,England,Europe,http://grind.co.uk/,"51.523600, -0.082133"
H R Higgins,https://www.hrhiggins.co.uk/content/themes/higgins/assets/build/graphics/logo.png,London,England,Europe,https://www.hrhiggins.co.uk/,"51.513090, -0.150643"
Hermanos Colombian Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/c95.0.756.756a/37151611_1891622354465086_8454843508170162176_n.png?_nc_cat=106&ccb=2&_nc_sid=dbb9e7&_nc_ohc=z0yqZfWdvEQAX89Eo-4&_nc_ht=scontent-lga3-2.xx&oh=dd8ea55d322dd903b6424e207324eabe&oe=5FC91A44,London,England,Europe,https://www.hermanoscoffeeroasters.com/,"51.524851, -0.071453"
Kiss The Hippo,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/29216947_839094582961108_4473517199856934125_n.jpg?_nc_cat=108&ccb=2&_nc_sid=dbb9e7&_nc_ohc=9fa-7gx0v4oAX_BeCcL&_nc_ht=scontent-lga3-2.xx&oh=39576635e5f7205047e0c1056e7a62b8&oe=5FC6A513,London,England,Europe,https://www.kissthehippo.com/,"51.516511, -0.141604"
London Grade,https://qr6uovebbo-flywheel.netdna-ssl.com/wp-content/uploads/2017/05/logo-c.png,London,England,Europe,https://londongradecoffee.com/,"51.514942, -0.086486"
Long & Short,https://longandshort.london/wp-content/uploads/2020/04/Long-and-Short-round-logo-1.png,London,England,Europe,https://longandshort.london/,"51.521252, -0.071625"
Mission Coffee Works,https://cdn.shopify.com/s/files/1/0247/7457/4157/files/MCW_logo-03_180x.png?v=1604410183,London,England,Europe,http://www.missioncoffeeworks.com/,"51.565410, -0.052413"
Monmouth Coffee,https://www.monmouthcoffee.co.uk/wp-content/themes/monmouth/library/images/logo.svg,London,England,Europe,http://www.monmouthcoffee.co.uk/,"51.514386, -0.126800"
Mont 58,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/p960x960/23551307_687137231495876_629654618953853161_o.jpg?_nc_cat=100&ccb=2&_nc_sid=dbb9e7&_nc_ohc=amMtaqGw220AX9rgYbT&_nc_ht=scontent-lga3-2.xx&tp=6&oh=2595814f3cc7ddd91cd272d38a814c12&oe=5FC8F495,London,England,Europe,https://mont58coffee.com/,"51.445982, -0.033903"
Notes Coffee,https://pbs.twimg.com/profile_images/1081169544020967424/fcEg3FCJ_200x200.jpg,London,England,Europe,https://notescoffee.com/,"51.509716, -0.126661"
NORD Coffee,https://cdn.shopify.com/s/files/1/0051/9077/8991/files/Logo_Square_Line_360x.jpg?v=1578424771,London,England,Europe,http://nordcoffee.co.uk/,"51.558980, 0.007331"
Nude Coffee Roasters,https://static1.squarespace.com/static/56d57adb356fb0434a279efc/t/5767f08eebbd1a42a8aa43a3/1601973614432/?format=1500w,London,England,Europe,http://www.nudeespresso.com/,"51.520402, -0.072836"
Old Spike Roastery,https://cdn.shopify.com/s/files/1/0011/4468/4591/files/Old_Spike_Brandmark_black_180x.png?v=1527004751,London,England,Europe,http://www.oldspikeroastery.com/,"51.465152, -0.066615"
Origin Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/118824409_3854505161233362_4815384473446341185_o.jpg?_nc_cat=111&ccb=2&_nc_sid=dbb9e7&_nc_ohc=CT5PFTvWXYQAX_TaEu2&_nc_ht=scontent-lga3-2.xx&tp=6&oh=fe41d9b273aa1c9a4c39e7b1b8198d83&oe=5FC8F2A6,London,England,Europe,https://www.origincoffee.co.uk/pages/origin-coffee-the-roastery,"51.504311, -0.103447"
OZONE Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/15094842_1355742101135114_7204107307141503142_n.jpg?_nc_cat=108&ccb=2&_nc_sid=dbb9e7&_nc_ohc=QkGo1e1fiqcAX-gKnv-&_nc_ht=scontent-lga3-2.xx&oh=500e3c6ca5dd27f4a53dd7d8e2713476&oe=5FC8DE74,London,England,Europe,http://www.ozonecoffee.co.uk/,"51.524676, -0.086824"
Perky Blenders Coffee,https://cdn.shopify.com/s/files/1/0014/8271/9291/files/PB_Logo_V1_Black_RGB_180x.png?v=1540368791,London,England,Europe,http://www.perkyblenders.com/,"51.558837, 0.007375"
Plot Roasting,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/49949615_2284933161792614_6198238308980490240_n.jpg?_nc_cat=105&ccb=2&_nc_sid=dbb9e7&_nc_ohc=y6_5_RsOTNAAX95CnSo&_nc_ht=scontent-lga3-2.xx&oh=2002cdd732c952e33bbb001479151a32&oe=5FC92695,London,England,Europe,http://www.plotroasting.com/,"51.493962, 0.078244"
Qima,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/39213597_279815712616509_5860105734313738240_n.jpg?_nc_cat=101&ccb=2&_nc_sid=dbb9e7&_nc_ohc=2UwwqkfvBeUAX-PB7-t&_nc_ht=scontent-lga3-2.xx&oh=f37a66426cf9258cfa3de8445eea1dd7&oe=5FC6FA07,London,England,Europe,http://www.qimacoffee.com/,"51.523975, -0.139917"
Scarlett Coffee,https://cdn.shopify.com/s/files/1/0103/8191/8304/files/Scarlett_02_1000x192.png?v=1562243678,London,England,Europe,http://www.wearescarlett.co.uk/,"51.533542, -0.104400"
Square Mile,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/p960x960/13041125_10153557088163513_7002952922152343202_o.png?_nc_cat=111&ccb=2&_nc_sid=dbb9e7&_nc_ohc=QgDj04nIvUoAX83d_CV&_nc_ht=scontent-lga3-2.xx&oh=175017f5acdfec63e3d2583d35b476ac&oe=5FC85E73,London,England,Europe,http://www.squaremilecoffee.com/,"51.591310, -0.042521"
TAP COFFEE NO. 193,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/c21.21.258.258a/190647_10151355235348447_529398543_n.png?_nc_cat=103&ccb=2&_nc_sid=dbb9e7&_nc_ohc=j-t5qfiwH84AX-LQDFc&_nc_ht=scontent-lga3-2.xx&oh=8f6a9f2f8211d28397df5f3bd6ccb3e0&oe=5FC6809D,London,England,Europe,http://www.tapcoffee.co.uk/shops.html,"51.515502, -0.135684"
Terrone & Co Coffee,https://static1.squarespace.com/static/587a21f8b3db2bdabceec32f/t/5a159ca371c10b644b080849/1603900552920/?format=1500w,London,England,Europe,http://www.terrone.co.uk/,"51.592571, -0.056998"
The Attendant,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/103333251_3388856917793534_5421572107549134164_n.jpg?_nc_cat=110&ccb=2&_nc_sid=dbb9e7&_nc_ohc=3AZzId9MuG4AX8NmgEq&_nc_ht=scontent-lga3-2.xx&oh=7dfe359739b9d1bc38abc701110d8a11&oe=5FC99E42,London,England,Europe,http://www.the-attendant.com/,"51.519297, -0.140723"
The Ethiopian Coffee Co.,https://www.theethiopiancoffeecompany.co.uk/media/elem/logo_w.png,London,England,Europe,https://www.theethiopiancoffeecompany.co.uk/,"51.529783, -0.110635"
The Gentlemen Baristas,https://cdn.shopify.com/s/files/1/1708/5619/files/The_Gentlemen_Baristas_Logo_440x.png?v=1599118565,London,England,Europe,https://www.thegentlemenbaristas.com/,"51.503858, -0.094747"
The Roasting Party,https://theroastingparty.co.uk/wp-content/uploads/2018/08/logo-2.png,London,England,Europe,http://www.theroastingparty.co.uk/,"51.493235, -0.158643"
Vagabond Coffee,http://www.vagabond.london/wp-content/uploads/2015/02/Vagabond_logo.png,London,England,Europe,http://www.vagabond.london/,"51.548116, -0.106822"
Volcano Coffee Works,https://cdn.shopify.com/s/files/1/2502/9096/files/sticker_10_year_copy.png?v=1604056725,London,England,Europe,http://www.volcanocoffeeworks.com/,"51.464151, -0.115828"
Weanie Beans,https://cdn.shopify.com/s/files/1/0250/8243/t/8/assets/logo.svg?v=3022009354295296354,London,England,Europe,http://www.weaniebeans.com/,"51.576324, -0.091153"
Workshop Coffee Co,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/12240156_1085028978188492_6148427365690554544_n.jpg?_nc_cat=108&ccb=2&_nc_sid=dbb9e7&_nc_ohc=CtTo0NNBA_8AX-uWW7u&_nc_ht=scontent-lga3-2.xx&oh=1629602beb43adfc891818255e9f9fcf&oe=5FC66D24,London,England,Europe,http://www.workshopcoffee.com/,"51.517537, -0.142461"
Amid Giants & Idols Coffee,https://daks2k3a4ib2z.cloudfront.net/5884eaca0ceec0701f3a4b86/589a45dee0f4d2b73b1f0eba_Logo%20Dark-p-500x500.png,Lyme Regis,England,Europe,http://www.amidgiantsandidols.co.uk/,"50.725502, -2.937105"
ROOST Coffee,https://www.roostcoffee.co.uk/wp-content/uploads/2020/02/Roost-Coffee-logo.png,Malton,England,Europe,http://roostcoffee.co.uk/,"54.134242, -0.800699"
Ancoats Coffee Co,https://www.ancoats-coffee.co.uk/wp-content/uploads/2017/07/Ancoats_Coffee_Co_logo-1.png,Manchester,England,Europe,http://www.ancoats-coffee.co.uk/,"53.483474, -2.227645"
Atkinsons,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/22491549_690851444439499_2158994016625286772_n.jpg?_nc_cat=102&ccb=2&_nc_sid=dbb9e7&_nc_ohc=wQ_fdv5MH7AAX84xCqD&_nc_ht=scontent-lga3-2.xx&oh=addc3210a4cfdf3e802d2e245dc331e5&oe=5FC838BB,Manchester,England,Europe,https://thecoffeehopper.com/,"53.485495, -2.235176"
Black Sheep Coffee,https://cdn.shopify.com/s/files/1/0013/8530/0032/files/BLACK_SHEEP_LOGO_WHITE.svg?14669,Manchester,England,Europe,https://leavetheherdbehind.com/blogs/locations/goodge-street,"53.480121, -2.241821"
Department Of Coffee And Social Affairs,https://static1.squarespace.com/static/5b8ff6e75b409bb24268f4db/t/5f1ed55a03ee1c5cfa775983/1604404595273/?format=1500w,Manchester,England,Europe,https://www.departmentofcoffee.com/,"53.479905, -2.251094"
Heart & Graft Coffee,https://cdn.shopify.com/s/files/1/0750/5327/t/2/assets/logo.png?v=2022414324760608530,Manchester,England,Europe,http://heartandgraft.co.uk/,"53.502250, -2.179480"
Mancoco Coffee,https://cdn.shopify.com/s/files/1/0247/9066/3267/t/1/assets/mancoco_logo_d.svg?v=13265880578601474918,Manchester,England,Europe,http://mancoco.co.uk/,"53.474123, -2.248803"
